"searchResultsLargeThumbnail href","s-image src","action href","classifiedTitle","titleIcon href","titleIcon src","searchResultsAttributeValue","searchResultsAttributeValue 2","classified-price-container","searchResultsDateValue","searchResultsDateValue 2","searchResultsLocationValue"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-balat-referans-begonya-kiralik-luks-2-plus1-daire-135m2-1303354282/detay","https://i0.shbdn.com/photos/35/42/82/lthmb_1303354282b8a.jpg","https://www.sahibinden.com/kiralik?pagingOffset=450&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","BALAT REFERANS BEGONYA KİRALIK LÜKS 2+1 DAİRE 135M2","https://uludagprestijgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","215","2+1","47.000 TL","03 Mart","2026","AtaevlerBalat Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-fethiye-emirkent-sitesi-podyum-park-cephe-arakat-kiralik-daire-1303147581/detay","https://i0.shbdn.com/photos/14/75/81/lthmb_1303147581dio.jpg","https://www.sahibinden.com/kiralik?pagingOffset=450&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","FETHİYE EMİRKENT SİTESİ PODYUM PARK CEPHE ARAKAT KİRALIK DAİRE","https://harunatesgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","120","2+1","30.750 TL","02 Mart","2026","AtaevlerFethiye Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-nilufer-balat-gecit-park-evlerinde-duz-4-plus1-genis-kiralik-daire-1303110069/detay","https://i0.shbdn.com/photos/11/00/69/lthmb_1303110069k4f.jpg","https://www.sahibinden.com/kiralik?pagingOffset=450&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","NİLÜFER BALAT GEÇİT PARK EVLERİNDE DÜZ 4+1 GENİŞ KİRALIK DAİRE","https://ekinoxnetgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","220","4+1","70.000 TL","02 Mart","2026","AtaevlerAhmet Yesevi Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-fethiye-merkezde-kiralik-daire-kombili-2.5-plus1-1303321229/detay","https://i0.shbdn.com/photos/32/12/29/lthmb_1303321229fyn.jpg","https://www.sahibinden.com/kiralik?pagingOffset=450&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","FETHİYE MERKEZDE KİRALIK DAİRE KOMBİLİ 2.5+1","https://pamukkaleemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","100","2.5+1","22.000 TL","03 Mart","2026","AtaevlerFethiye Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-elfi-den-ataevler-mahallesi-umutkent-te-kiralik-2-plus1-daire-1303305725/detay","https://i0.shbdn.com/photos/30/57/25/lthmb_130330572506k.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","ELFI den ATAEVLER MAHALLESİ UMUTKENT' TE KİRALIK 2+1 DAİRE","https://elfigayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","90","2+1","28.000 TL","03 Mart","2026","Ataevler"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-ataevler-7-24-guvenlikli-celebi-nova-sitesinde-3-plus1-kiralik-daire-1303103772/detay","https://i0.shbdn.com/photos/10/37/72/lthmb_1303103772881.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","ATAEVLER 7/24 GÜVENLİKLİ ÇELEBİ NOVA SİTESİNDE 3+1 KİRALIK DAİRE","https://otgemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","160","3+1","48.000 TL","02 Mart","2026","Ataevler"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-fsm-metro-ya-yakin-site-icinde-3-plus1-kiralik-daire-1291800524/detay","https://i0.shbdn.com/photos/80/05/24/lthmb_129180052405d.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","FSM Metro'ya Yakın, Site İçinde 3+1 Kiralık Daire","https://oncu-emlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","150","3+1","33.000 TL","07 Mart","2026","AtaevlerBarış Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-ozgur-cakmak-tan-balat-cadde-uzerinde-kiralik-2-plus1-daire-ofis-1303095534/detay","https://i0.shbdn.com/photos/09/55/34/lthmb_13030955348zl.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","ÖZGÜR ÇAKMAK'TAN BALAT CADDE ÜZERİNDE KİRALIK 2+1 DAİRE&OFİS","https://ozgurcakmak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","165","2+1","38.000 TL","02 Mart","2026","AtaevlerAhmet Yesevi Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-dialog-rima-dan-nilufer-fethiye-de-kiralik-3-plus1-daire-1283494828/detay","https://i0.shbdn.com/photos/49/48/28/lthmb_1283494828iyy.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","Dialog RİMA dan NİLÜFER FETHİYE DE KİRALIK 3+1 DAİRE","https://dialogrimagayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","135","3+1","21.000 TL","02 Mart","2026","AtaevlerFethiye Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-gecitpark-kiralik-4-plus1-275-m2-loft-dubleks-daire-1303099257/detay","https://i0.shbdn.com/photos/09/92/57/lthmb_13030992579od.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","GEÇİTPARK | KİRALIK 4+1 275 M² LOFT DUBLEKS DAİRE","https://homeinbursa.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","303","4+1","85.000 TL","02 Mart","2026","AtaevlerAhmet Yesevi Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-balat-ta-net-158-m2-kiralik-dubleks-daire-1303097741/detay","https://i0.shbdn.com/photos/09/77/41/lthmb_1303097741y9e.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","BALAT'TA NET 158 m² KİRALIK DUBLEKS DAİRE","https://pozitifgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","170","3+1","70.000 TL","02 Mart","2026","AtaevlerBalat Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-sahibinden-kiralik-3-plus1-daire-1303000214/detay","https://i0.shbdn.com/photos/00/02/14/lthmb_1303000214m8t.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","Sahibinden Kiralık 3+1 Daire","","","137","3+1","45.000 TL","02 Mart","2026","Ataevler"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-remax-beyaz-balat-kent-suites-2-plus1-kiralik-daire-1303074154/detay","https://i0.shbdn.com/photos/07/41/54/lthmb_1303074154445.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","REMAX BEYAZ BALAT KENT SUİTES 2+1 KİRALIK DAİRE","https://remaxbeyaz.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","65","2+1","28.000 TL","02 Mart","2026","AtaevlerMinareliçavuş Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-bursadabul-odunluk-mah.kiralik-daire-3-plus1-site-ici-1253020489/detay","https://i0.shbdn.com/photos/02/04/89/lthmb_1253020489ke2.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","BURSADABUL ODUNLUK MAH.KİRALIK DAİRE 3+1 SİTE İÇİ","https://ismaildemirgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","150","3+1","37.000 TL","02 Mart","2026","BeşevlerOdunluk Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-elfi-den-cumhuriyet-mh-kiralik-5-plus1-dubleks-kismi-esyali-daire-1303054131/detay","https://i0.shbdn.com/photos/05/41/31/lthmb_1303054131tfy.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","ELFİ' den CUMHURİYET MH. KİRALIK 5+1 DUBLEKS KISMİ EŞYALI DAİRE","https://elfigayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","300","5+1","60.000 TL","02 Mart","2026","AtaevlerCumhuriyet Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-kr.prime-dan-balatta-kiralik-2-plus1-sifir-daire-1300486462/detay","https://i0.shbdn.com/photos/48/64/62/lthmb_1300486462uyk.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","Kr.PRIME'dan BALATTA KİRALIK 2+1 SIFIR DAİRE","https://krprime.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","100","2+1","39.000 TL","03 Mart","2026","AtaevlerBalat Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-bursa-nilufer-balat-anemon-evleri-kiralik-3-plus1-arakat-daire-1291860059/detay","https://i0.shbdn.com/photos/86/00/59/lthmb_12918600597vv.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","BURSA NİLÜFER BALAT ANEMON EVLERİ KİRALIK 3+1 ARAKAT DAİRE","https://macrogroup.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","150","3+1","42.500 TL","02 Mart","2026","AtaevlerBalat Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-nilufer-besevler-kultur-mh-havuzlu-5-plus1-dublex-daire-65.000-tl-1303040198/detay","https://i0.shbdn.com/photos/04/01/98/lthmb_1303040198hko.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","NİLÜFER BEŞEVLER KÜLTÜR MH. HAVUZLU 5+1 DUBLEX DAİRE 65.000 TL","https://aydinemlakbesevler.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","300","5+1","65.000 TL","02 Mart","2026","BeşevlerKültür Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-ader-den-balat-ada-sapphire-de-sifir-1-plus1-akilli-ev-kiralik-daire-1279984162/detay","https://i0.shbdn.com/photos/98/41/62/lthmb_12799841626xd.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","ADER'DEN BALAT ADA SAPPHİRE'DE SIFIR 1+1 AKILLI EV KİRALIK DAİRE","https://adergayrimenkulmulkyonetimi.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","85","1+1","28.000 TL","05 Mart","2026","AtaevlerAhmet Yesevi Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-nilufer-gumustepede-luks-kiralik-villa-1303019899/detay","https://i0.shbdn.com/photos/01/98/99/lthmb_13030198995g6.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","NİLÜFER GÜMÜŞTEPEDE LÜKS KİRALIK VİLLA","https://denizmavigayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","175","3+1","130.000 TL","02 Mart","2026","BeşevlerGümüştepe Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-turyap-istasyon-dan-paradise-point-de-ara-kat-3-plus1-kiralik-daire-1289175231/detay","https://i0.shbdn.com/photos/17/52/31/lthmb_1289175231o86.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","TURYAP İSTASYON'dan PARADİSE POİNT 'de ARA KAT 3+1 KİRALIK DAİRE","https://turyapistasyon.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","172","3+1","57.500 TL","03 Mart","2026","AtaevlerCumhuriyet Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-ataevlerde-kiralik-3-plus1-arakat-daire-1303007466/detay","https://i0.shbdn.com/photos/00/74/66/lthmb_1303007466pbj.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","ATAEVLERDE KİRALIK 3+1 ARAKAT DAİRE","https://brokerteam.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","150","3+1","24.500 TL","02 Mart","2026","AtaevlerBarış Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-esyali-faturalar-dahil-studyo-1224238210/detay","https://i0.shbdn.com/photos/23/82/10/lthmb_1224238210occ.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","EŞYALI FATURALAR DAHİL STÜDYO","","","23","Stüdyo (1+0)","12.000 TL","02 Mart","2026","AtaevlerFethiye Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-fethiye-de-2-plus1-metroya-2dk-mesafede-aile-apartmani-1302982691/detay","","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","Fethiye'de 2+1 Metroya 2dk mesafede AİLE APARTMANI","","","95","2+1","26.500 TL","01 Mart","2026","AtaevlerFethiye Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-ataevler-umutkent-sitesi-2-plus1-kiralik-2-balkonlu-onu-acik-1297582673/detay","https://i0.shbdn.com/photos/58/26/73/lthmb_1297582673p85.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","ATAEVLER UMUTKENT SİTESİ 2+1 KİRALIK 2 BALKONLU ÖNÜ AÇIK","https://metropolgayrimenkulbursa.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","95","2+1","29.000 TL","02 Mart","2026","Ataevler"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-esen-den-konakta-arakat-kiralik-yeni-daire-1303314174/detay","https://i0.shbdn.com/photos/31/41/74/lthmb_1303314174m49.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","ESEN'DEN KONAKTA ARAKAT KİRALIK YENİ DAİRE","https://esenemlakbursa.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","140","3+1","45.000 TL","03 Mart","2026","BeşevlerKonak Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-odunluk-merkez-yatay-mimari-park-a-cephe-fullesyali-kiralik-2-plus1-1297494329/detay","https://i0.shbdn.com/photos/49/43/29/lthmb_1297494329yxm.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","ODUNLUK MERKEZ YATAY MİMARİ PARK'A CEPHE FULLEŞYALI KİRALIK 2+1!","https://tasellergrupgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","95","2+1","45.000 TL","02 Mart","2026","BeşevlerOdunluk Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-sahibinden-yok-sb2f-5-dk-uzaklikta-11-konut-son-3-gun-846842085/detay","","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","Sahibinden Yok Merkeze 5 dk Uzaklıkta 1+1 Konut Son 3 gün!","https://coldwellbankerclass.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","68","1+1","42.500 TL","02 Mart","2026","BeşevlerOdunluk Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-harmony-emlak-tan-harmony-towers-sifir-kiralik-esyasiz-genis-4-plus1-1303095243/detay","https://i0.shbdn.com/photos/09/52/43/lthmb_13030952433n6.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","HARMONY EMLAK'TAN HARMONY TOWERS SIFIR KİRALIK EŞYASIZ GENİŞ 4+1","https://harmonyemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","233","4+1","60.000 TL","02 Mart","2026","BeşevlerOdunluk Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-sahibinden-guzel-konumda-site-icinde-3-plus1-kiralik-daire-1302892034/detay","https://i0.shbdn.com/photos/89/20/34/lthmb_13028920342gr.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","SAHİBİNDEN GÜZEL KONUMDA SİTE İÇİNDE 3+1 KİRALIK DAİRE","","","140","3+1","28.500 TL","01 Mart","2026","BeşevlerKonak Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-balat-ergin-reserve-de-kiralik-2-plus1-genis-daire-1291512112/detay","https://i0.shbdn.com/photos/51/21/12/lthmb_1291512112ryi.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","Balat Ergin Reserve'de KİRALIK 2+1 Geniş Daire","https://alangoyatirim.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","130","2+1","75.000 TL","01 Mart","2026","AtaevlerAhmet Yesevi Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-ataevler-umutkent-sit-kiralik-2-plus1-daire-1297278500/detay","https://i0.shbdn.com/photos/27/85/00/lthmb_1297278500bsc.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","Ataevler Umutkent sit. Kiralık 2+1 Daire","https://adagoldgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","90","2+1","27.000 TL","01 Mart","2026","Ataevler"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-nilufer-camlicada-bahce-kati-3-plus1-kiralik-daire-1303058918/detay","https://i0.shbdn.com/photos/05/89/18/lthmb_1303058918dxg.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","Nilüfer Çamlıcada Bahçe Katı 3+1 Kiralık Daire","https://uygarrealestatetomakgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","130","3+1","26.700 TL","02 Mart","2026","BeşevlerÇamlıca Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-besevler-de-kiralik-genis-2-plus1-daire-1297089481/detay","https://i0.shbdn.com/photos/08/94/81/lthmb_1297089481pdm.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","BEŞEVLER DE KİRALİK GENİŞ 2+1 DAİRE","https://guven-insaat.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","110","2+1","27.000 TL","01 Mart","2026","BeşevlerBeşevler Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-bursa-central-balatta-kiralik-3-plus1-daire-1291671923/detay","https://i0.shbdn.com/photos/67/19/23/lthmb_1291671923fxt.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","BURSA CENTRAL BALATTA KIRALIK 3+1 DAİRE","https://alsatbursa.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","110","3+1","35.000 TL","01 Mart","2026","AtaevlerBalat Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-safir-teras-1302841257/detay","","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","Safir Teras","","","68","1+1","25.000 TL","28 Şubat","2026","BeşevlerKonak Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-besevlerde-3-plus1-150-m2-ferahdairemiz-kiraliktir-1302828459/detay","https://i0.shbdn.com/photos/82/84/59/lthmb_1302828459z7n.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","BEŞEVLERDE 3+1 150 m2 FERAHDAİREMİZ KİRALIKTIR","https://dehagayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","175","3+1","26.000 TL","28 Şubat","2026","BeşevlerBeşevler Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-nilufer-baris-mah-yukselen-park-ozlem1-de-3-plus1-kiralik-daire-1302820998/detay","https://i0.shbdn.com/photos/82/09/98/lthmb_13028209983zz.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","Nilüfer, Barış Mah. Yükselen Park Özlem1'de 3+1 KİRALIK Daire","https://ekinoxnetgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","145","3+1","45.000 TL","28 Şubat","2026","AtaevlerBarış Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-bursa-nilufer-besevler-cadde-1-plus1-kiralik-daire-1262127497/detay","https://i0.shbdn.com/photos/12/74/97/lthmb_1262127497v7f.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","BURSA NİLÜFER BEŞEVLER CADDE 1+1 KİRALIK DAİRE","https://berussaemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","60","1+1","15.000 TL","28 Şubat","2026","BeşevlerKonak Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-bursa-nilufer-besevler-karafatma-meydanina-cephe-kiralik3-plus1daire-1297094699/detay","https://i0.shbdn.com/photos/09/46/99/lthmb_1297094699y4l.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","BURSA NİLÜFER BEŞEVLER KARAFATMA MEYDANINA CEPHE KİRALIK3+1DAİRE","https://ilyasokurergayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","110","3+1","21.000 TL","28 Şubat","2026","BeşevlerBeşevler Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-cb-class-odunluk-harmony-towerda-lux-kiralik-daire-1291022482/detay","https://i0.shbdn.com/photos/02/24/82/lthmb_129102248252j.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","CB CLASS ODUNLUK HARMONY TOWERDA LUX KİRALIK DAİRE","https://coldwellbankerclass.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","180","3+1","65.000 TL","28 Şubat","2026","BeşevlerOdunluk Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-dialog-mihter-den-konak-mah-kiralik-4-plus1-dubleks-daire-1291679283/detay","https://i0.shbdn.com/photos/67/92/83/lthmb_1291679283i79.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","DİALOG MİHTER'DEN KONAK MAH. KİRALIK 4+1 DUBLEKS DAİRE","https://mihtergayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","260","4+1","45.500 TL","28 Şubat","2026","BeşevlerKonak Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-camlica-doga-manzarali-havuzlu-3-plus1-kiralik-daire-genis-balkonlu-1302569052/detay","https://i0.shbdn.com/photos/56/90/52/lthmb_1302569052r2h.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","Çamlıca Doğa Manzaralı Havuzlu 3+1 Kiralık Daire Geniş Balkonlu","","","135","3+1","40.000 TL","28 Şubat","2026","BeşevlerÇamlıca Mh."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-aras-tan-mukemmel-lokasyonlu-acik-otoparkl-asansorlu-3-plus1-daire-1291453368/detay","https://i0.shbdn.com/photos/45/33/68/lthmb_1291453368ogc.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","ARAS'TAN MÜKEMMEL LOKASYONLU AÇIK OTOPARKL ASANSÖRLÜ 3+1 DAİRE","https://aras.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","140","3+1","26.000 TL","28 Şubat","2026","AtaevlerCumhuriyet Mah."
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-nilufer-balat-ta-esyali-1-plus1-sifir-kiralik-daire-1302755041/detay","https://i0.shbdn.com/photos/75/50/41/lthmb_1302755041iiz.jpg","https://www.sahibinden.com/kiralik?pagingOffset=500&pagingSize=50&address_district=884&address_district=886&address_town=189&address_city=16#","NİLÜFER BALAT TA EŞYALI 1+1 SIFIR KİRALIK DAİRE","https://brokerteam.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","46","1+1","25.000 TL","28 Şubat","2026","AtaevlerBalat Mah."
